Movie [year=1998, title=Slums of Beverly Hills, duration=91, genres=Comedy, rating=R, score=6.6, director=Tamara Jenkins, actor1=Natasha Lyonne, actor2=Kevin Corrigan, actor3=Jessica Walter]
Movie [year=1998, title=Woo, duration=84, genres=Comedy, rating=R, score=3.8, director=Daisy von Scherler Mayer, actor1=LL Cool J, actor2=Jada Pinkett Smith, actor3=Dave Chappelle]
Movie [year=1998, title=Very Bad Things, duration=100, genres=Comedy, rating=R, score=6.3, director=Peter Berg, actor1=Jon Favreau, actor2=Daniel Stern, actor3=Jeanne Tripplehorn]
Movie [year=1998, title=I Got the Hook Up, duration=93, genres=Comedy, rating=R, score=3.9, director=Michael Martin, actor1=Joe Estevez, actor2=Master P, actor3=Anthony Johnson]
Movie [year=1998, title=Home Fries, duration=91, genres=Comedy, rating=PG-13, score=5.0, director=Dean Parisot, actor1=Catherine O'Hara, actor2=Jake Busey, actor3=Shelley Duvall]
Movie [year=1998, title=Holy Man, duration=114, genres=Comedy, rating=PG, score=4.9, director=Stephen Herek, actor1=Kelly Preston, actor2=Morgan Fairchild, actor3=Eric McCormack]
Movie [year=1998, title=Living Out Loud, duration=100, genres=Comedy, rating=R, score=6.6, director=Richard LaGravenese, actor1=Holly Hunter, actor2=Eddie Cibrian, actor3=Jenette Goldstein]
Movie [year=1998, title=Dead Man on Campus, duration=96, genres=Comedy, rating=R, score=6.0, director=Alan Cohn, actor1=Alyson Hannigan, actor2=Linda Cardellini, actor3=Poppy Montgomery]
Movie [year=1998, title=Rushmore, duration=93, genres=Comedy, rating=R, score=7.7, director=Wes Anderson, actor1=Bill Murray, actor2=Connie Nielsen, actor3=Olivia Williams]
Movie [year=1998, title=Half Baked, duration=82, genres=Comedy, rating=R, score=6.7, director=Tamra Davis, actor1=Dave Chappelle, actor2=Harland Williams, actor3=Clarence Williams III]
Movie [year=1998, title=The Big Lebowski, duration=117, genres=Comedy, rating=R, score=8.2, director=Joel Coen, actor1=Philip Seymour Hoffman, actor2=Jeff Bridges, actor3=Steve Buscemi]
Movie [year=1998, title=Simon Birch, duration=114, genres=Comedy, rating=PG, score=6.9, director=Mark Steven Johnson, actor1=Oliver Platt, actor2=Jan Hooks, actor3=Dana Ivey]
Movie [year=1998, title=The Players Club, duration=104, genres=Comedy, rating=R, score=5.6, director=Ice Cube, actor1=Bernie Mac, actor2=Monica Calhoun, actor3=Chrystale Wilson]
Movie [year=1998, title=Can't Hardly Wait, duration=100, genres=Comedy, rating=PG-13, score=6.5, director=Harry Elfont, actor1=Ethan Embry, actor2=Lauren Ambrose, actor3=Charlie Korsmo]
Movie [year=1998, title=Bulworth, duration=108, genres=Comedy, rating=R, score=6.8, director=Warren Beatty, actor1=Warren Beatty, actor2=Kirk Baltz, actor3=Graham Beckel]
Movie [year=1998, title=The Object of My Affection, duration=111, genres=Comedy, rating=R, score=6.0, director=Nicholas Hytner, actor1=Liam Aiken, actor2=Tim Daly, actor3=Kali Rocha]
Movie [year=1998, title=A Night at the Roxbury, duration=82, genres=Comedy, rating=PG-13, score=6.2, director=John Fortenberry, actor1=Will Ferrell, actor2=Chris Kattan, actor3=Dan Hedaya]
Movie [year=1998, title=How Stella Got Her Groove Back, duration=124, genres=Comedy, rating=R, score=5.5, director=Kevin Rodney Sullivan, actor1=Richard Lawson, actor2=James Pickens Jr., actor3=Barry Shabaka Henley]
Movie [year=1998, title=Practical Magic, duration=104, genres=Comedy, rating=PG-13, score=6.1, director=Griffin Dunne, actor1=Goran Visnjic, actor2=Dianne Wiest, actor3=Stockard Channing]
Movie [year=1998, title=Ever After: A Cinderella Story, duration=121, genres=Comedy, rating=PG-13, score=7.0, director=Andy Tennant, actor1=Anjelica Huston, actor2=Dougray Scott, actor3=Jeanne Moreau]
Movie [year=1998, title=Stepmom, duration=124, genres=Comedy, rating=PG-13, score=6.7, director=Chris Columbus, actor1=Julia Roberts, actor2=Liam Aiken, actor3=Herbert Russell]
Movie [year=1998, title=Shakespeare in Love, duration=123, genres=Comedy, rating=R, score=7.2, director=John Madden, actor1=Tom Wilkinson, actor2=Martin Clunes, actor3=Simon Callow]
Movie [year=1998, title=You've Got Mail, duration=119, genres=Comedy, rating=PG, score=6.5, director=Nora Ephron, actor1=Tom Hanks, actor2=Jean Stapleton, actor3=Dave Chappelle]
Movie [year=1998, title=The Truman Show, duration=103, genres=Comedy, rating=PG, score=8.1, director=Peter Weir, actor1=Natascha McElhone, actor2=Noah Emmerich, actor3=Peter Krause]
Movie [year=1998, title=Doctor Dolittle, duration=85, genres=Comedy, rating=PG-13, score=5.3, director=Betty Thomas, actor1=Oliver Platt, actor2=Raven-Symone, actor3=Peter Boyle]
Movie [year=1998, title=The Waterboy, duration=90, genres=Comedy, rating=PG-13, score=6.1, director=Frank Coraci, actor1=Adam Sandler, actor2=Clint Howard, actor3=Peter Dante]
Movie [year=1998, title=There's Something About Mary, duration=107, genres=Comedy, rating=R, score=7.1, director=Bobby Farrelly, actor1=Sarah Silverman, actor2=Lin Shaye, actor3=Richard Tyson]
Movie [year=1999, title=Molly, duration=102, genres=Comedy, rating=PG-13, score=5.8, director=John Duigan, actor1=Elaine Hendrix, actor2=Jill Hennessy, actor3=Sarah Wynter]
Movie [year=1999, title=Just Looking, duration=97, genres=Comedy, rating=R, score=6.7, director=Jason Alexander, actor1=Gretchen Mol, actor2=Patti LuPone, actor3=Peter Onorati]
Movie [year=1999, title=Breakfast of Champions, duration=110, genres=Comedy, rating=R, score=4.6, director=Alan Rudolph, actor1=Bruce Willis, actor2=Albert Finney, actor3=Omar Epps]
Movie [year=1999, title=Smiling Fish & Goat on Fire, duration=90, genres=Comedy, rating=R, score=7.6, director=Kevin Jordan, actor1=Derick Martini, actor2=Christa Miller, actor3=Ion Overman]
Movie [year=1999, title=Tumbleweeds, duration=102, genres=Comedy, rating=PG-13, score=6.7, director=Gavin O'Connor, actor1=Kimberly J. Brown, actor2=Janet McTeer, actor3=Lois Smith]
Movie [year=1999, title=But I'm a Cheerleader, duration=85, genres=Comedy, rating=R, score=6.6, director=Jamie Babbit, actor1=Natasha Lyonne, actor2=Clea DuVall, actor3=Eddie Cibrian]
Movie [year=1999, title=Love Stinks, duration=94, genres=Comedy, rating=R, score=5.8, director=Jeff Franklin, actor1=Ivana Milicevic, actor2=Tyra Banks, actor3=Bridgette Wilson-Sampras]
Movie [year=1999, title=Jawbreaker, duration=87, genres=Comedy, rating=R, score=5.4, director=Darren Stein, actor1=Julie Benz, actor2=Judy Greer, actor3=Jeff Conaway]
Movie [year=1999, title=Idle Hands, duration=92, genres=Comedy, rating=R, score=6.2, director=Rodman Flender, actor1=Vivica A. Fox, actor2=Fred Willard, actor3=Elden Henson]
Movie [year=1999, title=Detroit Rock City, duration=95, genres=Comedy, rating=R, score=6.8, director=Adam Rifkin, actor1=Natasha Lyonne, actor2=Lin Shaye, actor3=Shannon Tweed]
Movie [year=1999, title=Flawless, duration=112, genres=Comedy, rating=R, score=6.4, director=Joel Schumacher, actor1=Robert De Niro, actor2=Philip Seymour Hoffman, actor3=Chris Bauer]
Movie [year=1999, title=Mumford, duration=112, genres=Comedy, rating=R, score=6.9, director=Lawrence Kasdan, actor1=Zooey Deschanel, actor2=Alfre Woodard, actor3=Mary McDonnell]
Movie [year=1999, title=Held Up, duration=89, genres=Comedy, rating=PG-13, score=5.1, director=Steve Rash, actor1=Barry Corbin, actor2=Nia Long, actor3=Jake Busey]
Movie [year=1999, title=200 Cigarettes, duration=101, genres=Comedy, rating=R, score=5.9, director=Risa Bramon Garcia, actor1=Janeane Garofalo, actor2=Dave Chappelle, actor3=Gaby Hoffmann]
Movie [year=1999, title=Outside Providence, duration=96, genres=Comedy, rating=R, score=6.4, director=Michael Corrente, actor1=Jonathan Brandis, actor2=George Wendt, actor3=Shawn Hatosy]
Movie [year=1999, title=Pushing Tin, duration=124, genres=Comedy, rating=R, score=6.0, director=Mike Newell, actor1=Angelina Jolie Pitt, actor2=Kurt Fuller, actor3=Jake Weber]
Movie [year=1999, title=Play It to the Bone, duration=124, genres=Comedy, rating=R, score=5.4, director=Ron Shelton, actor1=Willie Garson, actor2=Robert Wagner, actor3=Lolita Davidovich]
Movie [year=1999, title=Dudley Do-Right, duration=77, genres=Comedy, rating=PG, score=3.8, director=Hugh Wilson, actor1=Brendan Fraser, actor2=Alex Rocco, actor3=Eric Idle]
Movie [year=1999, title=Office Space, duration=89, genres=Comedy, rating=R, score=7.8, director=Mike Judge, actor1=Gary Cole, actor2=Stephen Root, actor3=Diedrich Bader]
